"","tripletid","var1","var2","var3","subject_id","delta_dist_sub","subject_language","user_corr","phone_X","phone_TGT","phone_OTH"
"99","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_PCJRBVAFGK",-0.62854940048857,"French",1,"k","k","t"
"100","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_ANMRJVBCHE",-0.62854940048857,"French",1,"k","k","t"
"101","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_BNIGQTFEXV",-0.62854940048857,"French",1,"k","k","t"
"102","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_GWMVXJRQTZ",-0.62854940048857,"French",1,"k","k","t"
"103","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_FGDYRSVPKC",-0.62854940048857,"French",0,"k","k","t"
"104","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_EZLPMDFCRW",-0.62854940048857,"French",1,"k","k","t"
"105","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_CLBQXPARZD",-0.62854940048857,"French",0,"k","k","t"
"106","stimulus102_B",0.141666666666667,0.783783783783784,0.449166666666667,"X_JYDIRUCSPN",-0.62854940048857,"French",1,"k","k","t"
"107","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_USOZJQCKNP",-0.45704135615387,"English",1,"t","t","k"
"108","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_PAUOGDRHWC",-0.45704135615387,"English",0,"t","t","k"
"109","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_YNBAOIZRUF",-0.45704135615387,"English",1,"t","t","k"
"110","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_WBDYKIXFME",-0.45704135615387,"English",1,"t","t","k"
"111","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_ADBVFQEMRU",-0.45704135615387,"English",1,"t","t","k"
"112","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_QLTORFAUPY",-0.45704135615387,"English",1,"t","t","k"
"113","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_VHNXKCTPGY",-0.45704135615387,"English",1,"t","t","k"
"114","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_CSKAOILVZG",-0.45704135615387,"English",0,"t","t","k"
"115","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_DIGHMRZLPU",-0.45704135615387,"English",1,"t","t","k"
"116","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_WHUJSAETKQ",-0.45704135615387,"English",1,"t","t","k"
"117","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_GQNFBXPZSD",-0.45704135615387,"English",1,"t","t","k"
"118","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_VPMSCXUJAN",-0.45704135615387,"English",1,"t","t","k"
"119","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_WJXGTNHBDP",-0.45704135615387,"English",1,"t","t","k"
"120","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_NZLPFAHTKB",-0.45704135615387,"English",1,"t","t","k"
"121","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_GWZSFPCMOA",-0.45704135615387,"English",0,"t","t","k"
"122","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_MRIPLFQBAU",-0.45704135615387,"French",1,"t","t","k"
"123","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_BPRVUJKCQT",-0.45704135615387,"French",1,"t","t","k"
"124","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_VOXKQDNAGI",-0.45704135615387,"French",1,"t","t","k"
"125","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_PCJRBVAFGK",-0.45704135615387,"French",1,"t","t","k"
"126","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_ANMRJVBCHE",-0.45704135615387,"French",1,"t","t","k"
"127","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_BNIGQTFEXV",-0.45704135615387,"French",1,"t","t","k"
"128","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_GWMVXJRQTZ",-0.45704135615387,"French",1,"t","t","k"
"129","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_FGDYRSVPKC",-0.45704135615387,"French",0,"t","t","k"
"130","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_EZLPMDFCRW",-0.45704135615387,"French",1,"t","t","k"
"131","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_CLBQXPARZD",-0.45704135615387,"French",0,"t","t","k"
"132","stimulus103_B",0.0647773279352227,0.696969696969697,0.5,"X_JYDIRUCSPN",-0.45704135615387,"French",1,"t","t","k"
"133","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_USOZJQCKNP",-0.74265512624992,"English",1,"p","p","ʃ"
"134","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_PAUOGDRHWC",-0.74265512624992,"English",1,"p","p","ʃ"
"135","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_YNBAOIZRUF",-0.74265512624992,"English",1,"p","p","ʃ"
"136","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_WBDYKIXFME",-0.74265512624992,"English",0,"p","p","ʃ"
"137","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_ADBVFQEMRU",-0.74265512624992,"English",1,"p","p","ʃ"
"138","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_QLTORFAUPY",-0.74265512624992,"English",1,"p","p","ʃ"
"139","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_VHNXKCTPGY",-0.74265512624992,"English",0,"p","p","ʃ"
"140","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_CSKAOILVZG",-0.74265512624992,"English",0,"p","p","ʃ"
"141","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_DIGHMRZLPU",-0.74265512624992,"English",1,"p","p","ʃ"
"142","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_WHUJSAETKQ",-0.74265512624992,"English",1,"p","p","ʃ"
"143","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_GQNFBXPZSD",-0.74265512624992,"English",1,"p","p","ʃ"
"144","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_VPMSCXUJAN",-0.74265512624992,"English",1,"p","p","ʃ"
"145","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_WJXGTNHBDP",-0.74265512624992,"English",1,"p","p","ʃ"
"146","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_NZLPFAHTKB",-0.74265512624992,"English",1,"p","p","ʃ"
"147","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_GWZSFPCMOA",-0.74265512624992,"English",1,"p","p","ʃ"
"148","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_MRIPLFQBAU",-0.74265512624992,"French",1,"p","p","ʃ"
"149","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_BPRVUJKCQT",-0.74265512624992,"French",1,"p","p","ʃ"
"150","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_VOXKQDNAGI",-0.74265512624992,"French",1,"p","p","ʃ"
"151","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_PCJRBVAFGK",-0.74265512624992,"French",1,"p","p","ʃ"
"152","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_ANMRJVBCHE",-0.74265512624992,"French",1,"p","p","ʃ"
"153","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_BNIGQTFEXV",-0.74265512624992,"French",1,"p","p","ʃ"
"154","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_GWMVXJRQTZ",-0.74265512624992,"French",1,"p","p","ʃ"
"155","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_FGDYRSVPKC",-0.74265512624992,"French",0,"p","p","ʃ"
"156","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_EZLPMDFCRW",-0.74265512624992,"French",1,"p","p","ʃ"
"157","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_CLBQXPARZD",-0.74265512624992,"French",0,"p","p","ʃ"
"158","stimulus105_A",0.0298804780876494,0.712121212121212,0.428571428571429,"X_JYDIRUCSPN",-0.74265512624992,"French",1,"p","p","ʃ"
"159","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_USOZJQCKNP",-1.92311352359567,"English",1,"p","p","ʃ"
"160","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_PAUOGDRHWC",-1.92311352359567,"English",0,"p","p","ʃ"
"161","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_YNBAOIZRUF",-1.92311352359567,"English",1,"p","p","ʃ"
"162","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_WBDYKIXFME",-1.92311352359567,"English",0,"p","p","ʃ"
"163","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_ADBVFQEMRU",-1.92311352359567,"English",1,"p","p","ʃ"
"164","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_QLTORFAUPY",-1.92311352359567,"English",1,"p","p","ʃ"
"165","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_VHNXKCTPGY",-1.92311352359567,"English",1,"p","p","ʃ"
"166","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_CSKAOILVZG",-1.92311352359567,"English",1,"p","p","ʃ"
"167","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_DIGHMRZLPU",-1.92311352359567,"English",1,"p","p","ʃ"
"168","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_WHUJSAETKQ",-1.92311352359567,"English",1,"p","p","ʃ"
"169","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_GQNFBXPZSD",-1.92311352359567,"English",1,"p","p","ʃ"
"170","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_VPMSCXUJAN",-1.92311352359567,"English",1,"p","p","ʃ"
"171","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_WJXGTNHBDP",-1.92311352359567,"English",1,"p","p","ʃ"
"172","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_NZLPFAHTKB",-1.92311352359567,"English",1,"p","p","ʃ"
"173","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_GWZSFPCMOA",-1.92311352359567,"English",1,"p","p","ʃ"
"174","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_MRIPLFQBAU",-1.92311352359567,"French",1,"p","p","ʃ"
"175","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_BPRVUJKCQT",-1.92311352359567,"French",1,"p","p","ʃ"
"176","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_VOXKQDNAGI",-1.92311352359567,"French",1,"p","p","ʃ"
"177","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_PCJRBVAFGK",-1.92311352359567,"French",1,"p","p","ʃ"
"178","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_ANMRJVBCHE",-1.92311352359567,"French",1,"p","p","ʃ"
"179","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_BNIGQTFEXV",-1.92311352359567,"French",1,"p","p","ʃ"
"180","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_GWMVXJRQTZ",-1.92311352359567,"French",1,"p","p","ʃ"
"181","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_FGDYRSVPKC",-1.92311352359567,"French",0,"p","p","ʃ"
"182","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_EZLPMDFCRW",-1.92311352359567,"French",1,"p","p","ʃ"
"183","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_CLBQXPARZD",-1.92311352359567,"French",0,"p","p","ʃ"
"184","stimulus106_B",0.047328903011436,0.757166257166257,0.420168067226891,"X_JYDIRUCSPN",-1.92311352359567,"French",1,"p","p","ʃ"
"185","stimulus107_B",0.141666666666667,0.621212121212121,0.382783882783883,"X_USOZJQCKNP",-0.22643288531948,"English",1,"ʃ","ʃ","p"
"186","stimulus107_B",0.141666666666667,0.621212121212121,0.382783882783883,"X_PAUOGDRHWC",-0.22643288531948,"English",0,"ʃ","ʃ","p"
"187","stimulus107_B",0.141666666666667,0.621212121212121,0.382783882783883,"X_YNBAOIZRUF",-0.22643288531948,"English",1,"ʃ","ʃ","p"
"188","stimulus107_B",0.141666666666667,0.621212121212121,0.382783882783883,"X_WBDYKIXFME",-0.22643288531948,"English",0,"ʃ","ʃ","p"
