"","subject_id","tripletid","delta_dist_sub","subject_language","user_corr","phone_OTH","phone_TGT","phone_TGT_nat_non","phone_OTH_nat_non","cross_lang","glob","loc","econ"
"1170","X_NZLPFAHTKB","stimulus3_B",-0.19700151185169,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1171","X_NZLPFAHTKB","stimulus56_A",0.974608847920099,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1172","X_NZLPFAHTKB","stimulus52_A",0.0844994893670998,"English",1,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1173","X_NZLPFAHTKB","stimulus109_A",-1.14820583565854,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1174","X_NZLPFAHTKB","stimulus98_B",-0.65356221489189,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1175","X_NZLPFAHTKB","stimulus11_B",-1.04065514141091,"English",1,"ɑ","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1176","X_NZLPFAHTKB","stimulus59_B",0.974608847920099,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1177","X_NZLPFAHTKB","stimulus111_B",-0.91611403677394,"English",1,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1178","X_NZLPFAHTKB","stimulus60_A",-0.25678909599207,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1179","X_NZLPFAHTKB","stimulus108_A",-2.23639226912035,"English",1,"p","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1180","X_NZLPFAHTKB","stimulus9_A",-0.0148844224823002,"English",1,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1181","X_NZLPFAHTKB","stimulus4_A",-0.35644186257345,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1182","X_NZLPFAHTKB","stimulus97_A",-0.53493409055449,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1183","X_NZLPFAHTKB","stimulus5_A",-2.14775369547105,"English",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1184","X_NZLPFAHTKB","stimulus8_A",-0.46337025240331,"English",1,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1185","X_NZLPFAHTKB","stimulus110_B",-2.18021361304106,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1186","X_NZLPFAHTKB","stimulus57_A",0.44486364233204,"English",0,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1187","X_NZLPFAHTKB","stimulus7_B",-1.70991133314294,"English",1,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1188","X_NZLPFAHTKB","stimulus99_B",0.77338377377911,"English",1,"k","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1189","X_NZLPFAHTKB","stimulus55_B",0.217291818215649,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1190","X_NZLPFAHTKB","stimulus1_A",0.28734820002048,"English",0,"æ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1191","X_NZLPFAHTKB","stimulus58_B",-0.43692970781814,"English",0,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1192","X_GWZSFPCMOA","stimulus42_B",-0.938202876910401,"English",1,"ʌ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1193","X_GWZSFPCMOA","stimulus94_B",-1.71914158805024,"English",0,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1194","X_GWZSFPCMOA","stimulus137_A",-0.57992946512703,"English",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1195","X_GWZSFPCMOA","stimulus140_A",-0.0425187088615608,"English",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1196","X_GWZSFPCMOA","stimulus45_A",-1.09432217477152,"English",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1197","X_GWZSFPCMOA","stimulus141_A",-1.39375035840988,"English",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1198","X_GWZSFPCMOA","stimulus95_B",-1.30841048877549,"English",1,"k","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1199","X_GWZSFPCMOA","stimulus130_B",-0.61660330064099,"English",1,"t","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1200","X_GWZSFPCMOA","stimulus139_B",-0.33049379692284,"English",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1201","X_GWZSFPCMOA","stimulus96_A",-0.59368711290374,"English",1,"k","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1202","X_GWZSFPCMOA","stimulus132_A",-0.00026432520234998,"English",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1203","X_GWZSFPCMOA","stimulus93_A",0.0925055008812201,"English",1,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1204","X_GWZSFPCMOA","stimulus33_A",-1.23164384043773,"English",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1205","X_GWZSFPCMOA","stimulus47_B",0.0205296637011694,"English",1,"i","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1206","X_GWZSFPCMOA","stimulus143_B",0.270510400629379,"English",1,"θ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1207","X_GWZSFPCMOA","stimulus91_B",-2.55376663480621,"English",1,"k","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1208","X_GWZSFPCMOA","stimulus92_A",-0.94627448137601,"English",1,"k","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1209","X_GWZSFPCMOA","stimulus34_B",-1.78779106812845,"English",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1210","X_GWZSFPCMOA","stimulus44_A",-0.27772720850383,"English",1,"i","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1211","X_GWZSFPCMOA","stimulus48_A",1.00837400281545,"English",1,"i","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1212","X_GWZSFPCMOA","stimulus144_A",-0.378083086339941,"English",0,"θ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1213","X_GWZSFPCMOA","stimulus43_B",-1.48090757899657,"English",1,"i","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1214","X_GWZSFPCMOA","stimulus46_B",-0.59072733249076,"English",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1215","X_GWZSFPCMOA","stimulus41_A",-1.96332563163834,"English",1,"ʌ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1216","X_GWZSFPCMOA","stimulus131_B",-0.57255196225387,"English",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1217","X_GWZSFPCMOA","stimulus142_B",-0.67948216867949,"English",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1218","X_GWZSFPCMOA","stimulus129_A",0.12300543509442,"English",1,"t","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1219","X_GWZSFPCMOA","stimulus35_B",0.27247605185589,"English",1,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1220","X_GWZSFPCMOA","stimulus36_A",-0.93031904250185,"English",1,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1221","X_GWZSFPCMOA","stimulus89_A",0.30888568748682,"English",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1222","X_GWZSFPCMOA","stimulus138_B",-0.0723527984526502,"English",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1223","X_GWZSFPCMOA","stimulus90_B",-2.14492996923057,"English",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1224","X_GWZSFPCMOA","stimulus114_B",-1.04559996322236,"English",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1225","X_GWZSFPCMOA","stimulus29_A",-0.12269166149723,"English",1,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1226","X_GWZSFPCMOA","stimulus75_B",-0.3312593185066,"English",1,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1227","X_GWZSFPCMOA","stimulus116_A",-0.54836389839841,"English",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1228","X_GWZSFPCMOA","stimulus78_B",-0.0503459246727598,"English",1,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1229","X_GWZSFPCMOA","stimulus79_B",0.11793445763451,"English",1,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1230","X_GWZSFPCMOA","stimulus77_A",0.43653918057676,"English",1,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1231","X_GWZSFPCMOA","stimulus113_A",-0.61809059446882,"English",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1232","X_GWZSFPCMOA","stimulus71_B",-1.17536897014691,"English",1,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1233","X_GWZSFPCMOA","stimulus76_A",0.0600868953052496,"English",1,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1234","X_GWZSFPCMOA","stimulus30_B",-0.19967284516379,"English",0,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1235","X_GWZSFPCMOA","stimulus31_B",-0.0087797616711196,"English",0,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1236","X_GWZSFPCMOA","stimulus73_A",-0.57503037697399,"English",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1237","X_GWZSFPCMOA","stimulus70_B",0.24339837213175,"English",1,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1238","X_GWZSFPCMOA","stimulus80_A",0.50709540193985,"English",0,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1239","X_GWZSFPCMOA","stimulus72_A",-0.0572577505506899,"English",1,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1240","X_GWZSFPCMOA","stimulus32_A",0.23598181516938,"English",1,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1241","X_GWZSFPCMOA","stimulus74_B",-0.112230024077,"English",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1242","X_GWZSFPCMOA","stimulus69_A",-1.2202204887789,"English",0,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1243","X_GWZSFPCMOA","stimulus115_B",-0.0856303638450102,"English",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1244","X_GWZSFPCMOA","stimulus9_A",-0.0148844224823002,"English",1,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1245","X_GWZSFPCMOA","stimulus98_B",-0.65356221489189,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1246","X_GWZSFPCMOA","stimulus109_A",-1.14820583565854,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1247","X_GWZSFPCMOA","stimulus53_A",0.44486364233204,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1248","X_GWZSFPCMOA","stimulus97_A",-0.53493409055449,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1249","X_GWZSFPCMOA","stimulus112_A",-1.51508307365125,"English",1,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1250","X_GWZSFPCMOA","stimulus52_A",0.0844994893670998,"English",0,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1251","X_GWZSFPCMOA","stimulus55_B",0.217291818215649,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1252","X_GWZSFPCMOA","stimulus54_B",-0.130875465097041,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1253","X_GWZSFPCMOA","stimulus110_B",-2.18021361304106,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1254","X_GWZSFPCMOA","stimulus107_B",-0.22643288531948,"English",1,"p","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1255","X_GWZSFPCMOA","stimulus111_B",-0.91611403677394,"English",0,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1256","X_GWZSFPCMOA","stimulus6_B",-0.12036529108904,"English",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1257","X_GWZSFPCMOA","stimulus57_A",0.44486364233204,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1258","X_GWZSFPCMOA","stimulus59_B",0.974608847920099,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1259","X_GWZSFPCMOA","stimulus60_A",-0.25678909599207,"English",0,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1260","X_GWZSFPCMOA","stimulus10_B",-1.61864780479536,"English",0,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1261","X_GWZSFPCMOA","stimulus2_B",-0.2700266735055,"English",1,"æ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1262","X_GWZSFPCMOA","stimulus1_A",0.28734820002048,"English",1,"æ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1263","X_GWZSFPCMOA","stimulus3_B",-0.19700151185169,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1264","X_GWZSFPCMOA","stimulus58_B",-0.43692970781814,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1265","X_GWZSFPCMOA","stimulus106_B",-1.92311352359567,"English",1,"ʃ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1266","X_GWZSFPCMOA","stimulus11_B",-1.04065514141091,"English",1,"ɑ","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1267","X_GWZSFPCMOA","stimulus56_A",0.974608847920099,"English",0,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1268","X_GWZSFPCMOA","stimulus5_A",-2.14775369547105,"English",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1269","X_GWZSFPCMOA","stimulus8_A",-0.46337025240331,"English",0,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1270","X_GWZSFPCMOA","stimulus7_B",-1.70991133314294,"English",1,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1271","X_GWZSFPCMOA","stimulus51_B",-0.70935708150067,"English",1,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1272","X_GWZSFPCMOA","stimulus4_A",-0.35644186257345,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1273","X_GWZSFPCMOA","stimulus108_A",-2.23639226912035,"English",0,"p","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1274","X_GWZSFPCMOA","stimulus99_B",0.77338377377911,"English",0,"k","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1275","X_GWZSFPCMOA","stimulus105_A",-0.74265512624992,"English",1,"ʃ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1276","X_GWZSFPCMOA","stimulus12_A",-0.28357303792739,"English",1,"ɑ","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1277","X_MRIPLFQBAU","stimulus95_B",-1.30841048877549,"French",1,"k","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1278","X_MRIPLFQBAU","stimulus131_B",-0.57255196225387,"French",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1279","X_MRIPLFQBAU","stimulus44_A",-0.27772720850383,"French",1,"i","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1280","X_MRIPLFQBAU","stimulus144_A",-0.378083086339941,"French",1,"θ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1281","X_MRIPLFQBAU","stimulus34_B",-1.78779106812845,"French",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1282","X_MRIPLFQBAU","stimulus33_A",-1.23164384043773,"French",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1283","X_MRIPLFQBAU","stimulus93_A",0.0925055008812201,"French",1,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1284","X_MRIPLFQBAU","stimulus96_A",-0.59368711290374,"French",1,"k","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1285","X_MRIPLFQBAU","stimulus42_B",-0.938202876910401,"French",1,"ʌ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1286","X_MRIPLFQBAU","stimulus139_B",-0.33049379692284,"French",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1287","X_MRIPLFQBAU","stimulus142_B",-0.67948216867949,"French",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1288","X_MRIPLFQBAU","stimulus138_B",-0.0723527984526502,"French",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1289","X_MRIPLFQBAU","stimulus129_A",0.12300543509442,"French",1,"t","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1290","X_MRIPLFQBAU","stimulus143_B",0.270510400629379,"French",1,"θ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1291","X_MRIPLFQBAU","stimulus91_B",-2.55376663480621,"French",1,"k","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1292","X_MRIPLFQBAU","stimulus41_A",-1.96332563163834,"French",1,"ʌ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1293","X_MRIPLFQBAU","stimulus45_A",-1.09432217477152,"French",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1294","X_MRIPLFQBAU","stimulus43_B",-1.48090757899657,"French",1,"i","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1295","X_MRIPLFQBAU","stimulus92_A",-0.94627448137601,"French",1,"k","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1296","X_MRIPLFQBAU","stimulus89_A",0.30888568748682,"French",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1297","X_MRIPLFQBAU","stimulus140_A",-0.0425187088615608,"French",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1298","X_MRIPLFQBAU","stimulus90_B",-2.14492996923057,"French",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1299","X_MRIPLFQBAU","stimulus130_B",-0.61660330064099,"French",1,"t","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1300","X_MRIPLFQBAU","stimulus47_B",0.0205296637011694,"French",1,"i","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1301","X_MRIPLFQBAU","stimulus132_A",-0.00026432520234998,"French",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"1302","X_MRIPLFQBAU","stimulus46_B",-0.59072733249076,"French",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"1303","X_MRIPLFQBAU","stimulus48_A",1.00837400281545,"French",1,"i","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1304","X_MRIPLFQBAU","stimulus141_A",-1.39375035840988,"French",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1305","X_MRIPLFQBAU","stimulus35_B",0.27247605185589,"French",1,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1306","X_MRIPLFQBAU","stimulus36_A",-0.93031904250185,"French",0,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"1307","X_MRIPLFQBAU","stimulus137_A",-0.57992946512703,"French",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1308","X_MRIPLFQBAU","stimulus94_B",-1.71914158805024,"French",1,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1309","X_MRIPLFQBAU","stimulus79_B",0.11793445763451,"French",0,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1310","X_MRIPLFQBAU","stimulus74_B",-0.112230024077,"French",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1311","X_MRIPLFQBAU","stimulus116_A",-0.54836389839841,"French",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1312","X_MRIPLFQBAU","stimulus29_A",-0.12269166149723,"French",0,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1313","X_MRIPLFQBAU","stimulus31_B",-0.0087797616711196,"French",1,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1314","X_MRIPLFQBAU","stimulus69_A",-1.2202204887789,"French",1,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1315","X_MRIPLFQBAU","stimulus78_B",-0.0503459246727598,"French",0,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1316","X_MRIPLFQBAU","stimulus70_B",0.24339837213175,"French",1,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1317","X_MRIPLFQBAU","stimulus72_A",-0.0572577505506899,"French",1,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1318","X_MRIPLFQBAU","stimulus30_B",-0.19967284516379,"French",0,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"1319","X_MRIPLFQBAU","stimulus80_A",0.50709540193985,"French",1,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1320","X_MRIPLFQBAU","stimulus113_A",-0.61809059446882,"French",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1321","X_MRIPLFQBAU","stimulus32_A",0.23598181516938,"French",1,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1322","X_MRIPLFQBAU","stimulus76_A",0.0600868953052496,"French",0,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1323","X_MRIPLFQBAU","stimulus73_A",-0.57503037697399,"French",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1324","X_MRIPLFQBAU","stimulus77_A",0.43653918057676,"French",1,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"1325","X_MRIPLFQBAU","stimulus115_B",-0.0856303638450102,"French",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"1326","X_MRIPLFQBAU","stimulus114_B",-1.04559996322236,"French",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1327","X_MRIPLFQBAU","stimulus71_B",-1.17536897014691,"French",1,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"1328","X_MRIPLFQBAU","stimulus75_B",-0.3312593185066,"French",1,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"1329","X_MRIPLFQBAU","stimulus54_B",-0.130875465097041,"French",0,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"1330","X_MRIPLFQBAU","stimulus97_A",-0.53493409055449,"French",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1331","X_MRIPLFQBAU","stimulus10_B",-1.61864780479536,"French",1,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1332","X_MRIPLFQBAU","stimulus98_B",-0.65356221489189,"French",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"1333","X_MRIPLFQBAU","stimulus5_A",-2.14775369547105,"French",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1334","X_MRIPLFQBAU","stimulus52_A",0.0844994893670998,"French",0,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"1335","X_MRIPLFQBAU","stimulus110_B",-2.18021361304106,"French",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1336","X_MRIPLFQBAU","stimulus106_B",-1.92311352359567,"French",1,"ʃ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"1337","X_MRIPLFQBAU","stimulus6_B",-0.12036529108904,"French",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"1338","X_MRIPLFQBAU","stimulus112_A",-1.51508307365125,"French",1,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
