file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,speaker_TGT,CV_TGT,context_TGT,phone_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,speaker_OTH,CV_OTH,context_OTH,phone_OTH,file_X,onset_X,offset_X,item_X,word_X,speaker_X,CV_X,context_X,phone_X
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,112.2325,112.9325,amelia_consonants_42,ASHAH,amelia,C,A,ʃ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,116.4925,117.1625,amelia_consonants_44,ASHAH,amelia,C,A,ʃ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,110.11754,110.7825,amelia_consonants_41,ASHAH,amelia,C,A,ʃ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,110.11754,110.7825,amelia_consonants_41,ASHAH,amelia,C,A,ʃ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,112.2325,112.9325,amelia_consonants_42,ASHAH,amelia,C,A,ʃ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,114.3725,115.0825,amelia_consonants_43,ASHAH,amelia,C,A,ʃ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,116.4925,117.1625,amelia_consonants_44,ASHAH,amelia,C,A,ʃ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,112.2325,112.9325,amelia_consonants_42,ASHAH,amelia,C,A,ʃ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,112.2325,112.9325,amelia_consonants_42,ASHAH,amelia,C,A,ʃ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,114.3725,115.0825,amelia_consonants_43,ASHAH,amelia,C,A,ʃ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,114.3725,115.0825,amelia_consonants_43,ASHAH,amelia,C,A,ʃ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,114.3725,115.0825,amelia_consonants_43,ASHAH,amelia,C,A,ʃ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,116.4925,117.1625,amelia_consonants_44,ASHAH,amelia,C,A,ʃ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,114.3725,115.0825,amelia_consonants_43,ASHAH,amelia,C,A,ʃ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,25.79256,26.41988,amelia_consonants_10,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,28.19528,28.8025,amelia_consonants_11,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,30.64443,31.2525,amelia_consonants_12,ATAH,amelia,C,A,t,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,amelia_consonants_9,ATAH,amelia,C,A,t,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,132.2225,132.8825,amelia_consonants_50,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,132.2225,132.8825,amelia_consonants_50,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,132.2225,132.8825,amelia_consonants_50,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,132.2225,132.8825,amelia_consonants_50,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,134.4825,135.1925,amelia_consonants_51,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,134.4825,135.1925,amelia_consonants_51,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,134.4825,135.1925,amelia_consonants_51,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,96.17157,96.8425,amelia_consonants_36,ASSAH,amelia,C,A,s,amelia_consonants.wav,134.4825,135.1925,amelia_consonants_51,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,93.75829,94.4725,amelia_consonants_35,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,132.2225,132.8825,amelia_consonants_50,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,91.35499,92.1125,amelia_consonants_34,ASSAH,amelia,C,A,s,amelia_consonants.wav,129.9825,130.6925,amelia_consonants_49,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,244.4025,244.9725,ewan_83,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,241.7525,242.2825,ewan_82,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,136.7525,137.43495,amelia_consonants_52,ATHAH,amelia,C,A,θ,ewan.wav,238.9125,239.4825,ewan_81,ASSAH,ewan,C,A,s
amelia_consonants.wav,89.14816,89.8225,amelia_consonants_33,ASSAH,amelia,C,A,s,amelia_consonants.wav,134.4825,135.1925,amelia_consonants_51,ATHAH,amelia,C,A,θ,ewan.wav,246.8625,247.3725,ewan_84,ASSAH,ewan,C,A,s
