subject_id;subject_language;trial_type;tripletid;S-order;A_Order;RT;order;first_sound;second_sound
X_JBNXTGRPMK;English;one_play_two_responses;stimulus90_B;orderSI=36;orderAI=62;0:7.3;62;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus122_B;orderSI=70;orderAI=64;0:4.8;64;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus114_B;orderSI=78;orderAI=65;0:3.7;65;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus29_A;orderSI=99;orderAI=66;0:6.9;66;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus68_A;orderSI=92;orderAI=67;0:5.2;67;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus75_B;orderSI=85;orderAI=68;0:8.3;68;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus116_A;orderSI=76;orderAI=69;0:5.7;69;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus78_B;orderSI=82;orderAI=70;0:7.6;70;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus117_A;orderSI=75;orderAI=71;0:5.3;71;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus18_B;orderSI=110;orderAI=72;0:6.9;72;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus126_B;orderSI=66;orderAI=73;0:5.1;73;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus25_A;orderSI=103;orderAI=74;0:6.3;74;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus79_B;orderSI=81;orderAI=75;0:10.8;75;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus77_A;orderSI=83;orderAI=76;0:11.6;76;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus124_A;orderSI=68;orderAI=77;0:5.1;77;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus123_B;orderSI=69;orderAI=78;0:25.3;78;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus26_B;orderSI=102;orderAI=79;0:5.4;79;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus120_A;orderSI=72;orderAI=80;0:4.7;80;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus21_A;orderSI=107;orderAI=81;0:5.4;81;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus113_A;orderSI=79;orderAI=82;0:6.7;82;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus71_B;orderSI=89;orderAI=83;0:16.5;83;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus65_A;orderSI=95;orderAI=84;0:5.8;84;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus119_B;orderSI=73;orderAI=85;0:9.2;85;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus27_B;orderSI=101;orderAI=86;0:14.8;86;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus28_A;orderSI=100;orderAI=87;0:4.8;87;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus76_A;orderSI=84;orderAI=88;0:5.9;88;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus30_B;orderSI=98;orderAI=89;0:36.3;89;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus24_A;orderSI=104;orderAI=90;0:16.0;90;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus22_B;orderSI=106;orderAI=91;0:12.9;91;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus31_B;orderSI=97;orderAI=92;0:5.0;92;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus66_B;orderSI=94;orderAI=93;0:7.1;93;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus125_A;orderSI=67;orderAI=94;0:36.8;94;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus17_A;orderSI=111;orderAI=95;0:5.6;95;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus20_A;orderSI=108;orderAI=96;0:5.7;96;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus73_A;orderSI=87;orderAI=97;0:21.2;97;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus127_B;orderSI=65;orderAI=98;0:6.9;98;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus118_B;orderSI=74;orderAI=99;0:7.0;99;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;attention_check_English_F_normalized;orderSI=112;orderAI=100;0:9.4;100;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus19_B;orderSI=109;orderAI=101;0:6.3;101;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus70_B;orderSI=90;orderAI=102;0:6.3;102;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus23_B;orderSI=105;orderAI=103;0:4.7;103;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus80_A;orderSI=80;orderAI=104;0:17.1;104;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus67_B;orderSI=93;orderAI=105;0:4.7;105;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus72_A;orderSI=88;orderAI=106;0:4.5;106;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus32_A;orderSI=96;orderAI=107;0:4.6;107;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus128_A;orderSI=64;orderAI=108;0:5.7;108;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus74_B;orderSI=86;orderAI=109;0:6.6;109;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus69_A;orderSI=91;orderAI=110;0:5.9;110;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus121_A;orderSI=71;orderAI=111;0:3.8;111;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus115_B;orderSI=77;orderAI=112;0:4.7;112;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus9_A;orderSI=153;orderAI=114;0:5.9;114;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus98_B;orderSI=128;orderAI=115;0:3.6;115;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus109_A;orderSI=117;orderAI=116;0:4.9;116;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus53_A;orderSI=141;orderAI=117;0:10.3;117;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus97_A;orderSI=129;orderAI=118;0:10.8;118;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus112_A;orderSI=114;orderAI=119;0:5.4;119;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus52_A;orderSI=142;orderAI=120;0:5.5;120;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus55_B;orderSI=139;orderAI=121;0:10.6;121;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus15_B;orderSI=147;orderAI=122;0:5.1;122;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus54_B;orderSI=140;orderAI=123;0:8.8;123;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus110_B;orderSI=116;orderAI=124;0:13.0;124;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus64_A;orderSI=130;orderAI=125;0:4.7;125;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus49_A;orderSI=145;orderAI=126;0:16.2;126;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus107_B;orderSI=119;orderAI=127;0:4.6;127;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus103_B;orderSI=123;orderAI=128;0:7.6;128;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus111_B;orderSI=115;orderAI=129;0:18.2;129;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;attention_check_English_F_normalized;orderSI=162;orderAI=130;0:5.3;130;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus6_B;orderSI=156;orderAI=131;0:6.0;131;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus13_A;orderSI=149;orderAI=132;0:11.3;132;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus57_A;orderSI=137;orderAI=133;0:6.6;133;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus59_B;orderSI=135;orderAI=134;0:21.6;134;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus62_B;orderSI=132;orderAI=135;0:13.5;135;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus61_A;orderSI=133;orderAI=136;0:6.5;136;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus60_A;orderSI=134;orderAI=137;0:7.1;137;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus10_B;orderSI=152;orderAI=138;0:35.3;138;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus2_B;orderSI=160;orderAI=139;0:4.9;139;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus1_A;orderSI=161;orderAI=140;0:6.9;140;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus14_B;orderSI=148;orderAI=141;0:5.5;141;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus3_B;orderSI=159;orderAI=142;0:17.8;142;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus100_A;orderSI=126;orderAI=143;0:5.8;143;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus58_B;orderSI=136;orderAI=144;0:8.5;144;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus106_B;orderSI=120;orderAI=145;0:5.6;145;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus104_A;orderSI=122;orderAI=146;0:5.7;146;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus63_B;orderSI=131;orderAI=147;0:7.5;147;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus11_B;orderSI=151;orderAI=148;0:7.3;148;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus56_A;orderSI=138;orderAI=149;0:12.4;149;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus5_A;orderSI=157;orderAI=150;0:14.1;150;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus50_B;orderSI=144;orderAI=151;0:11.3;151;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus8_A;orderSI=154;orderAI=152;0:18.2;152;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus7_B;orderSI=155;orderAI=153;0:5.8;153;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus16_A;orderSI=146;orderAI=154;0:7.1;154;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus51_B;orderSI=143;orderAI=155;0:4.9;155;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus102_B;orderSI=124;orderAI=156;0:18.5;156;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus101_A;orderSI=125;orderAI=157;0:5.3;157;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus4_A;orderSI=158;orderAI=158;0:8.8;158;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus108_A;orderSI=118;orderAI=159;0:8.5;159;0.0;1.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus99_B;orderSI=127;orderAI=160;0:34.2;160;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus105_A;orderSI=121;orderAI=161;0:5.7;161;1.0;0.0
X_JBNXTGRPMK;English;one_play_two_responses;stimulus12_A;orderSI=150;orderAI=162;0:6.5;162;1.0;0.0
X_CAUDGVNLZH;English;prot_catch_trial;stimulus49_A;orderSI=8;orderAI=8;0:10.8;8;1.0;0.0
X_CAUDGVNLZH;English;prot_catch_trial;stimulus50_B;orderSI=9;orderAI=9;0:5.5;9;1.0;0.0
X_CAUDGVNLZH;English;prot_catch_trial;stimulus100_A;orderSI=10;orderAI=10;0:4.2;10;0.0;1.0
X_CAUDGVNLZH;English;prot_catch_trial;stimulus104_A;orderSI=11;orderAI=11;0:3.6;11;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus96_A;orderSI=30;orderAI=14;0:5.1;14;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus82_B;orderSI=44;orderAI=15;0:5.2;15;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus92_A;orderSI=34;orderAI=16;0:4.2;16;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus42_B;orderSI=52;orderAI=17;0:4.4;17;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus95_B;orderSI=31;orderAI=18;0:4.3;18;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus83_B;orderSI=43;orderAI=19;0:3.9;19;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus131_B;orderSI=27;orderAI=20;0:4.6;20;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus133_A;orderSI=25;orderAI=21;0:3.5;21;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus136_A;orderSI=22;orderAI=22;0:4.1;22;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus135_B;orderSI=23;orderAI=23;0:3.9;23;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus46_B;orderSI=48;orderAI=24;0:4.0;24;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus91_B;orderSI=35;orderAI=25;0:3.4;25;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus88_A;orderSI=38;orderAI=26;0:3.6;26;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus90_B;orderSI=36;orderAI=27;0:3.2;27;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus35_B;orderSI=59;orderAI=28;0:5.2;28;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus129_A;orderSI=29;orderAI=29;0:4.8;29;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus143_B;orderSI=15;orderAI=30;0:5.0;30;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus86_B;orderSI=40;orderAI=31;0:3.8;31;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus140_A;orderSI=18;orderAI=32;0:3.6;32;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus45_A;orderSI=49;orderAI=33;0:3.8;33;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus130_B;orderSI=28;orderAI=34;0:3.5;34;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus134_B;orderSI=24;orderAI=35;0:3.5;35;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus36_A;orderSI=58;orderAI=36;0:4.1;36;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus38_B;orderSI=56;orderAI=37;0:3.8;37;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus40_A;orderSI=54;orderAI=38;0:4.1;38;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus94_B;orderSI=32;orderAI=39;0:3.5;39;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus84_A;orderSI=42;orderAI=40;0:3.4;40;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus141_A;orderSI=17;orderAI=41;0:4.9;41;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus37_A;orderSI=57;orderAI=42;0:4.4;42;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus142_B;orderSI=16;orderAI=43;0:4.2;43;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus34_B;orderSI=60;orderAI=44;0:4.1;44;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus132_A;orderSI=26;orderAI=45;0:3.4;45;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;attention_check_english_J_normalise;orderSI=62;orderAI=46;0:5.2;46;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus48_A;orderSI=46;orderAI=47;0:4.3;47;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus138_B;orderSI=20;orderAI=48;0:3.5;48;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus93_A;orderSI=33;orderAI=49;0:3.5;49;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus43_B;orderSI=51;orderAI=50;0:3.9;50;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus87_B;orderSI=39;orderAI=51;0:3.5;51;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus44_A;orderSI=50;orderAI=52;0:4.1;52;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus137_A;orderSI=21;orderAI=53;0:3.6;53;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus41_A;orderSI=53;orderAI=54;0:3.8;54;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus139_B;orderSI=19;orderAI=55;0:3.5;55;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus33_A;orderSI=61;orderAI=56;0:4.0;56;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus81_A;orderSI=45;orderAI=57;0:3.9;57;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus144_A;orderSI=14;orderAI=58;0:3.2;58;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus85_A;orderSI=41;orderAI=59;0:3.7;59;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus39_B;orderSI=55;orderAI=60;0:4.0;60;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus89_A;orderSI=37;orderAI=61;0:3.8;61;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus47_B;orderSI=47;orderAI=62;0:3.8;62;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus18_B;orderSI=110;orderAI=64;0:4.7;64;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus121_A;orderSI=71;orderAI=65;0:3.7;65;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus115_B;orderSI=77;orderAI=66;0:3.3;66;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus78_B;orderSI=82;orderAI=67;0:3.3;67;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus25_A;orderSI=103;orderAI=68;0:4.0;68;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus19_B;orderSI=109;orderAI=69;0:4.0;69;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus22_B;orderSI=106;orderAI=70;0:4.0;70;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus29_A;orderSI=99;orderAI=71;0:4.1;71;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus27_B;orderSI=101;orderAI=72;0:4.0;72;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus73_A;orderSI=87;orderAI=73;0:3.5;73;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus119_B;orderSI=73;orderAI=74;0:3.3;74;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus77_A;orderSI=83;orderAI=75;0:3.6;75;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus74_B;orderSI=86;orderAI=76;0:3.8;76;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus21_A;orderSI=107;orderAI=77;0:4.3;77;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus126_B;orderSI=66;orderAI=78;0:3.2;78;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus23_B;orderSI=105;orderAI=79;0:3.9;79;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus118_B;orderSI=74;orderAI=80;0:3.6;80;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus71_B;orderSI=89;orderAI=81;0:3.7;81;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus79_B;orderSI=81;orderAI=82;0:3.7;82;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus31_B;orderSI=97;orderAI=83;0:3.7;83;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus66_B;orderSI=94;orderAI=84;0:3.6;84;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus17_A;orderSI=111;orderAI=85;0:3.8;85;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus117_A;orderSI=75;orderAI=86;0:3.5;86;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus125_A;orderSI=67;orderAI=87;0:3.6;87;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus113_A;orderSI=79;orderAI=88;0:3.7;88;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus72_A;orderSI=88;orderAI=89;0:3.7;89;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus28_A;orderSI=100;orderAI=90;0:3.8;90;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus67_B;orderSI=93;orderAI=91;0:3.7;91;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus76_A;orderSI=84;orderAI=92;0:4.1;92;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus70_B;orderSI=90;orderAI=93;0:4.1;93;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus127_B;orderSI=65;orderAI=94;0:3.7;94;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus122_B;orderSI=70;orderAI=95;0:3.7;95;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus32_A;orderSI=96;orderAI=96;0:3.8;96;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;attention_check_English_F_normalized;orderSI=112;orderAI=97;0:4.0;97;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus75_B;orderSI=85;orderAI=98;0:4.0;98;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus123_B;orderSI=69;orderAI=99;0:3.7;99;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus128_A;orderSI=64;orderAI=100;0:3.7;100;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus80_A;orderSI=80;orderAI=101;0:3.5;101;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus30_B;orderSI=98;orderAI=102;0:4.0;102;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus24_A;orderSI=104;orderAI=103;0:4.1;103;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus124_A;orderSI=68;orderAI=104;0:3.9;104;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus69_A;orderSI=91;orderAI=105;0:3.0;105;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus68_A;orderSI=92;orderAI=106;0:3.4;106;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus120_A;orderSI=72;orderAI=107;0:3.4;107;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus65_A;orderSI=95;orderAI=108;0:3.8;108;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus116_A;orderSI=76;orderAI=109;0:3.4;109;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus26_B;orderSI=102;orderAI=110;0:3.9;110;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus20_A;orderSI=108;orderAI=111;0:4.0;111;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus114_B;orderSI=78;orderAI=112;0:3.9;112;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus108_A;orderSI=118;orderAI=114;0:4.3;114;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus60_A;orderSI=134;orderAI=115;0:4.0;115;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus11_B;orderSI=151;orderAI=116;0:4.6;116;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus109_A;orderSI=117;orderAI=117;0:3.0;117;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus100_A;orderSI=126;orderAI=118;0:3.8;118;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus8_A;orderSI=154;orderAI=119;0:3.3;119;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus57_A;orderSI=137;orderAI=120;0:4.0;120;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus112_A;orderSI=114;orderAI=121;0:3.5;121;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus2_B;orderSI=160;orderAI=122;0:4.0;122;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus14_B;orderSI=148;orderAI=123;0:3.9;123;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus56_A;orderSI=138;orderAI=124;0:3.4;124;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus64_A;orderSI=130;orderAI=125;0:3.3;125;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus59_B;orderSI=135;orderAI=126;0:3.6;126;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus61_A;orderSI=133;orderAI=127;0:4.2;127;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus99_B;orderSI=127;orderAI=128;0:3.7;128;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus4_A;orderSI=158;orderAI=129;0:3.7;129;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus16_A;orderSI=146;orderAI=130;0:4.1;130;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus102_B;orderSI=124;orderAI=131;0:3.5;131;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus6_B;orderSI=156;orderAI=132;0:3.9;132;1.0;0.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus54_B;orderSI=140;orderAI=133;0:3.9;133;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus49_A;orderSI=145;orderAI=134;0:4.0;134;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus101_A;orderSI=125;orderAI=135;0:3.5;135;0.0;1.0
X_CAUDGVNLZH;English;one_play_two_responses;stimulus9_A;orderSI=153;orderAI=136;0:3.7;136;1.0;0.0
